product_id,product_title,brand,category,subtype,price,sku_asin,seller_external_id
P0000796,JBL X2 32GB Tablet,JBL,Electronics,Tablet,540.66,BQJU1LCUAJ,S0000006
P0000797,Garmin Edge Smartwatch,Garmin,Electronics,Smartwatch,312.13,BIPYNI8WES,S0000007
P0000798,TP-Link Go Router,TP-Link,Electronics,Router,127.58,BYRPHLVA86,S0000008
P0000799,Apple Prime Monitor,Apple,Electronics,Monitor,751.85,BTV8KBMQW3,S0000009
P0000800,ASUS Z3 Router,ASUS,Electronics,Router,109.73,B56BVNPN4F,S0000010
P0000801,TP-Link Neo 512GB Smartphone,TP-Link,Electronics,Smartphone,961.43,BXWFIUBSOR,S0000001
P0000802,OPPO Edge 128GB Tablet,OPPO,Electronics,Tablet,1131.69,BM8YVE1FOU,S0000002
P0000803,Audio-Technica Z3 Earbuds,Audio-Technica,Electronics,Earbuds,239.81,BC06RGG0FN,S0000003
P0000804,OPPO Bolt TV,OPPO,Electronics,TV,614.22,BDO30QBAPW,S0000004
P0000805,HP Pro Headphones,HP,Electronics,Headphones,458.58,B75XM6Y6UQ,S0000005
P0000806,Amazfit Pro Router,Amazfit,Electronics,Router,379.92,BVYCNQZAEF,S0000006
P0000807,Redmi X2 64GB Laptop,Redmi,Electronics,Laptop,682.10,B9VP8FRZRF,S0000007
P0000808,Marshall X3 Monitor,Marshall,Electronics,Monitor,1373.44,B3NH46V0DM,S0000008
P0000809,Vivo M3 256GB Smartphone,Vivo,Electronics,Smartphone,1704.49,BMTX942V4G,S0000009
P0000810,Amazfit X2 64GB Laptop,Amazfit,Electronics,Laptop,3382.81,BD6SXZZ3Y1,S0000010
P0000811,Sennheiser Z3 Headphones,Sennheiser,Electronics,Headphones,552.39,B76L9BR8T9,S0000001
P0000812,Canon Lite Earbuds,Canon,Electronics,Earbuds,138.37,BN7RDZ71Y1,S0000002
P0000813,Boult X3 Headphones,Boult,Electronics,Headphones,652.97,BYTRF6TXWK,S0000003
P0000814,Nikon Edge Headphones,Nikon,Electronics,Headphones,472.09,BIYPDMW4QL,S0000004
P0000815,Sennheiser S2 64GB Smartphone,Sennheiser,Electronics,Smartphone,1209.43,BA21008VMY,S0000005
P0000816,Nikon X1 32GB Tablet,Nikon,Electronics,Tablet,1139.17,BW0GB08O5E,S0000006
P0000817,Lenovo S1 Speaker,Lenovo,Electronics,Speaker,304.34,BOXL8HRGU0,S0000007
P0000818,Lenovo S3 64GB Smartphone,Lenovo,Electronics,Smartphone,1988.69,B3B0RLQ3OG,S0000008
P0000819,Garmin X2 Speaker,Garmin,Electronics,Speaker,704.94,BENV6KW87L,S0000009
P0000820,Garmin Prime Smartwatch,Garmin,Electronics,Smartwatch,872.25,B5XOKV69NX,S0000010
P0000821,Sennheiser Go 64GB Smartphone,Sennheiser,Electronics,Smartphone,1956.98,B5Q48U51XF,S0000001
P0000822,Nikon X3 32GB Tablet,Nikon,Electronics,Tablet,1410.85,BSD96DTHID,S0000002
P0000823,Amazfit Z3 Camera,Amazfit,Electronics,Camera,4252.26,BL8N0BTBGJ,S0000003
P0000824,GoPro Go 128GB Laptop,GoPro,Electronics,Laptop,3194.27,BZWORSU318,S0000004
P0000825,Amazfit Neo Smartwatch,Amazfit,Electronics,Smartwatch,849.88,BUIL9LUC7C,S0000005
P0000826,Motorola X2 TV,Motorola,Electronics,TV,2959.01,BD8AHD33SH,S0000006
P0000827,Samsung Pro Smartwatch,Samsung,Electronics,Smartwatch,512.15,BD2V9ZLNHA,S0000007
P0000828,Amazfit M3 Headphones,Amazfit,Electronics,Headphones,500.42,BLWDX669VB,S0000008
P0000829,TP-Link Bolt 32GB Laptop,TP-Link,Electronics,Laptop,1289.37,BM2ABWK1GZ,S0000009
P0000830,Netgear Pro Monitor,Netgear,Electronics,Monitor,1700.05,BLF91VE8LN,S0000010
P0000831,JBL M3 Headphones,JBL,Electronics,Headphones,123.49,BFRM3AZ1YJ,S0000001
P0000832,boAt S3 Smartwatch,boAt,Electronics,Smartwatch,477.88,BIQ8XP544V,S0000002
P0000833,Canon Pro 32GB Laptop,Canon,Electronics,Laptop,962.29,BM5RZCLMII,S0000003
P0000834,GoPro Neo Headphones,GoPro,Electronics,Headphones,491.23,BL95E6IYVR,S0000004
P0000835,Dell Neo Speaker,Dell,Electronics,Speaker,187.26,B1EQGK2ZJM,S0000005
P0000836,Boult Z3 256GB Smartphone,Boult,Electronics,Smartphone,1495.90,BYCZ8RHGAU,S0000006
P0000837,Garmin Lite Headphones,Garmin,Electronics,Headphones,312.64,B2VB35MAXE,S0000007
P0000838,Realme Ultra Headphones,Realme,Electronics,Headphones,57.77,BKGCCUFTBO,S0000008
P0000839,Xiaomi S2 Monitor,Xiaomi,Electronics,Monitor,1796.94,BD6WPN36WA,S0000009
P0000840,MSI Edge 512GB Laptop,MSI,Electronics,Laptop,570.23,B0UGHDJO0Z,S0000010
P0000841,TP-Link S3 32GB Smartphone,TP-Link,Electronics,Smartphone,1478.78,BMYNWYFKWX,S0000001
P0000842,Redmi Neo Earbuds,Redmi,Electronics,Earbuds,355.65,BTHGD3R2QT,S0000002
P0000843,GoPro Edge 256GB Tablet,GoPro,Electronics,Tablet,1217.01,BLB7Z13XNJ,S0000003
P0000844,Lenovo Ultra Speaker,Lenovo,Electronics,Speaker,220.42,BA40U72A3S,S0000004
P0000845,Nikon Edge 512GB Smartphone,Nikon,Electronics,Smartphone,938.43,B8EQRJUJSS,S0000005
P0000846,OPPO Pro Headphones,OPPO,Electronics,Headphones,348.64,B50TUQ03LB,S0000006
P0000847,Boult M3 Router,Boult,Electronics,Router,246.54,BW7O28TZG4,S0000007
P0000848,Lenovo S1 Speaker,Lenovo,Electronics,Speaker,212.57,BLJXOBH1MD,S0000008
P0000849,TP-Link Lite Smartwatch,TP-Link,Electronics,Smartwatch,392.40,B0O18CWF4D,S0000009
P0000850,Xiaomi Bolt Router,Xiaomi,Electronics,Router,365.46,BCWWJZT6G1,S0000010
P0000851,Xiaomi S2 Camera,Xiaomi,Electronics,Camera,4121.14,B0N9QY1U1W,S0000001
P0000852,Nikon Go Speaker,Nikon,Electronics,Speaker,135.97,B5SCE7XSJA,S0000002
P0000853,HP Edge 128GB Smartphone,HP,Electronics,Smartphone,519.60,BPT9KOPC24,S0000003
P0000854,Sennheiser S2 Router,Sennheiser,Electronics,Router,119.30,BT0XDXX6RH,S0000004
P0000855,Boult Ultra Router,Boult,Electronics,Router,160.90,BXNUWLT9O4,S0000005
P0000856,GoPro Pro Speaker,GoPro,Electronics,Speaker,748.50,BL42LRB4QV,S0000006
P0000857,HP Go Camera,HP,Electronics,Camera,2687.17,B53YLQH1YC,S0000007
P0000858,Marshall Pro 512GB Laptop,Marshall,Electronics,Laptop,2919.42,BSUZGKA7KK,S0000008
P0000859,D-Link Bolt Monitor,D-Link,Electronics,Monitor,1031.12,B1YCVDMMP3,S0000009
P0000860,Motorola M3 TV,Motorola,Electronics,TV,351.28,BU7Q1Q58P1,S0000010
P0000861,OnePlus M3 Router,OnePlus,Electronics,Router,263.06,BY2MRWADB1,S0000001
P0000862,Motorola Z3 TV,Motorola,Electronics,TV,4331.08,BO6L44S0ZM,S0000002
P0000863,Apple M3 Earbuds,Apple,Electronics,Earbuds,211.96,BBWGD37E85,S0000003
P0000864,Boult Go 512GB Tablet,Boult,Electronics,Tablet,879.81,BOJ5RB20U2,S0000004
P0000865,Realme S2 Headphones,Realme,Electronics,Headphones,131.94,BTVF9TBPAO,S0000005
P0000866,HP Pro 512GB Laptop,HP,Electronics,Laptop,3849.14,B0YAMX7Q1M,S0000006
P0000867,boAt Air 32GB Laptop,boAt,Electronics,Laptop,1826.54,BSHEYB5W2B,S0000007
P0000868,Nokia Prime Router,Nokia,Electronics,Router,141.75,BU3M9AP4XX,S0000008
P0000869,Vivo Prime Smartwatch,Vivo,Electronics,Smartwatch,857.16,BUERZOMTLO,S0000009
P0000870,ASUS S3 Router,ASUS,Electronics,Router,167.71,BLB4QNTHGT,S0000010
P0000871,Sennheiser X1 Monitor,Sennheiser,Electronics,Monitor,975.71,B6S1T4YDFR,S0000001
P0000872,HP Lite 256GB Laptop,HP,Electronics,Laptop,481.99,BKLFNJG2XP,S0000002
P0000873,Amazfit Pro 64GB Tablet,Amazfit,Electronics,Tablet,1339.56,BCYF9Y1ZU5,S0000003
P0000874,Marshall Lite Monitor,Marshall,Electronics,Monitor,1041.12,BFZLJDJESX,S0000004
P0000875,Sony Ultra Speaker,Sony,Electronics,Speaker,498.00,BOABDA29P4,S0000005
P0000876,Dell M3 Speaker,Dell,Electronics,Speaker,444.07,B0XRPPUV5T,S0000006
P0000877,Garmin Neo 256GB Tablet,Garmin,Electronics,Tablet,628.68,BAIUBN8RIU,S0000007
P0000878,LG Edge Camera,LG,Electronics,Camera,4195.82,B54XY06JBD,S0000008
P0000879,GoPro X1 Headphones,GoPro,Electronics,Headphones,523.49,BHBXDQVEJ4,S0000009
P0000880,Redmi X3 Smartwatch,Redmi,Electronics,Smartwatch,133.96,BSGOD5SES3,S0000010
P0000881,Nokia Ultra Earbuds,Nokia,Electronics,Earbuds,43.25,B5OVQGQBHU,S0000001
P0000882,Canon Edge 128GB Tablet,Canon,Electronics,Tablet,980.53,BH5GYHQ0E3,S0000002
P0000883,Motorola Bolt Monitor,Motorola,Electronics,Monitor,414.60,BTZ2DZYNGT,S0000003
P0000884,Sony S2 Router,Sony,Electronics,Router,261.67,BYS6VFUOXK,S0000004
P0000885,Huawei S3 Earbuds,Huawei,Electronics,Earbuds,234.76,BMLFJCEUKM,S0000005
P0000886,Dell Go Smartwatch,Dell,Electronics,Smartwatch,517.31,B602SDZAAW,S0000006
P0000887,Apple Lite Speaker,Apple,Electronics,Speaker,621.43,BL3QPOKW2N,S0000007
P0000888,Realme S3 Smartwatch,Realme,Electronics,Smartwatch,336.04,BEJ52GS07Q,S0000008
P0000889,Sennheiser S3 Router,Sennheiser,Electronics,Router,153.02,BQPQ53NIBC,S0000009
P0000890,GoPro Go TV,GoPro,Electronics,TV,4038.32,B4QVVTARIF,S0000010
P0000891,Huawei X3 Earbuds,Huawei,Electronics,Earbuds,170.08,BNUI6LD6P0,S0000001
P0000892,Boult Edge Speaker,Boult,Electronics,Speaker,211.08,B0MXY3LI1M,S0000002
P0000893,Samsung Bolt Router,Samsung,Electronics,Router,227.01,BMQHGFSD0J,S0000003
P0000894,Samsung Prime Speaker,Samsung,Electronics,Speaker,688.43,BG4IZW2OB3,S0000004
P0000895,boAt Pro 64GB Smartphone,boAt,Electronics,Smartphone,239.70,BVLT7E1X5O,S0000005
P0000896,Canon S3 Smartwatch,Canon,Electronics,Smartwatch,488.59,B78P17MDFQ,S0000006
P0000897,JBL Z3 Smartwatch,JBL,Electronics,Smartwatch,720.84,BMQGPEEY4B,S0000007
P0000898,MSI X3 Camera,MSI,Electronics,Camera,1913.98,BFZM3AC0KO,S0000008
P0000899,Redmi S1 512GB Smartphone,Redmi,Electronics,Smartphone,1261.69,BP7XYEU8G8,S0000009
P0000900,Vivo Lite Camera,Vivo,Electronics,Camera,3898.06,BQEDAHTICD,S0000010
P0000901,Amazfit Lite Speaker,Amazfit,Electronics,Speaker,790.74,BWFUU80WJH,S0000001
P0000902,Samsung Go 128GB Laptop,Samsung,Electronics,Laptop,1599.58,BLQ25FNLRN,S0000002
P0000903,Realme Pro Speaker,Realme,Electronics,Speaker,535.40,B68LLXQDGQ,S0000003
P0000904,Apple Air Headphones,Apple,Electronics,Headphones,521.66,B4CVMMLQ76,S0000004
P0000905,Nikon Z3 Smartwatch,Nikon,Electronics,Smartwatch,101.19,BTOBCYX7DL,S0000005
P0000906,Sony S1 64GB Smartphone,Sony,Electronics,Smartphone,1307.85,BI6IJB0Y0N,S0000006
P0000907,Xiaomi Air 64GB Tablet,Xiaomi,Electronics,Tablet,450.53,BU0OJHAA6I,S0000007
P0000908,Marshall Go Headphones,Marshall,Electronics,Headphones,125.51,B8GJJVEBC1,S0000008
P0000909,Lenovo Neo Router,Lenovo,Electronics,Router,286.77,B8EV0ZNK1X,S0000009
P0000910,Lenovo Air TV,Lenovo,Electronics,TV,3276.82,BDFVVVYBB6,S0000010
P0000911,JBL Neo Router,JBL,Electronics,Router,245.56,B6EPNGCZ7E,S0000001
P0000912,Motorola Air 512GB Smartphone,Motorola,Electronics,Smartphone,500.60,B6W0390CVX,S0000002
P0000913,Nokia Bolt Earbuds,Nokia,Electronics,Earbuds,189.95,BWFY7MSK50,S0000003
P0000914,Sony Bolt Router,Sony,Electronics,Router,218.98,BJ8U52CB4I,S0000004
P0000915,TP-Link Lite TV,TP-Link,Electronics,TV,4466.44,BZYNXBKEWY,S0000005
P0000916,boAt Z3 TV,boAt,Electronics,TV,1999.60,B7VVWYPNJE,S0000006
P0000917,JBL Neo Speaker,JBL,Electronics,Speaker,115.08,BDU58655ID,S0000007
P0000918,GoPro X2 Monitor,GoPro,Electronics,Monitor,760.69,BBVQBLZ0D9,S0000008
P0000919,Huawei Edge Earbuds,Huawei,Electronics,Earbuds,73.38,BB1HN1YQ8A,S0000009
P0000920,Sony S2 TV,Sony,Electronics,TV,4556.73,BO3KPRHMG2,S0000010
P0000921,JBL Prime Smartwatch,JBL,Electronics,Smartwatch,155.59,BLEAKBTCVB,S0000001
P0000922,Canon X1 Earbuds,Canon,Electronics,Earbuds,353.97,B1JI9TSY72,S0000002
P0000923,Lenovo Prime Router,Lenovo,Electronics,Router,209.83,BZK72IGWPF,S0000003
P0000924,Xiaomi X3 256GB Tablet,Xiaomi,Electronics,Tablet,307.07,BM6W0R503J,S0000004
P0000925,LG S3 32GB Tablet,LG,Electronics,Tablet,453.75,BQBYY6O40K,S0000005
P0000926,Xiaomi Go Camera,Xiaomi,Electronics,Camera,4517.05,B7V6T66IW1,S0000006
P0000927,Dell M3 Camera,Dell,Electronics,Camera,2949.64,BHU882MGJC,S0000007
P0000928,Huawei X2 Smartwatch,Huawei,Electronics,Smartwatch,451.33,BDF9K7XEA4,S0000008
P0000929,Huawei Z3 Smartwatch,Huawei,Electronics,Smartwatch,822.72,BZ6DZJJTLD,S0000009
P0000930,GoPro X1 512GB Tablet,GoPro,Electronics,Tablet,916.37,BSXJ9W1N0T,S0000010
P0000931,JBL Bolt 512GB Tablet,JBL,Electronics,Tablet,760.79,BPHJDNZTSB,S0000001
P0000932,boAt Z3 Monitor,boAt,Electronics,Monitor,832.30,B3GC4QDSEU,S0000002
P0000933,D-Link Z3 Speaker,D-Link,Electronics,Speaker,657.52,BFA4R6NVLM,S0000003
P0000934,Netgear X3 Speaker,Netgear,Electronics,Speaker,105.23,BO9F66CUJZ,S0000004
P0000935,Xiaomi S3 Headphones,Xiaomi,Electronics,Headphones,160.74,BBQ5MQ85TF,S0000005
P0000936,Garmin S3 Camera,Garmin,Electronics,Camera,3502.04,B8D391AB95,S0000006
P0000937,TP-Link Air Camera,TP-Link,Electronics,Camera,1474.12,B387Z3WK17,S0000007
P0000938,GoPro Air Speaker,GoPro,Electronics,Speaker,144.71,BJYFDJSRBS,S0000008
P0000939,TP-Link S1 Router,TP-Link,Electronics,Router,65.23,BTRG5EM0SN,S0000009
P0000940,Huawei M3 Headphones,Huawei,Electronics,Headphones,511.85,B6JO5FPJMZ,S0000010
P0000941,MSI Neo Headphones,MSI,Electronics,Headphones,301.08,BM21VMS1L3,S0000001
P0000942,Samsung Air 256GB Smartphone,Samsung,Electronics,Smartphone,1899.85,BWRYNXCI88,S0000002
P0000943,D-Link Edge 128GB Smartphone,D-Link,Electronics,Smartphone,239.65,BXSK2V5Z4O,S0000003
P0000944,Huawei M3 Camera,Huawei,Electronics,Camera,621.04,BUZSTKNMXO,S0000004
P0000945,Realme Edge TV,Realme,Electronics,TV,688.59,BS17JWQOIS,S0000005
P0000946,OPPO Pro 256GB Smartphone,OPPO,Electronics,Smartphone,663.77,BCS8ZLHZ77,S0000006
P0000947,Dell Bolt Router,Dell,Electronics,Router,335.07,BZNOSCHM97,S0000007
P0000948,Lenovo Neo Headphones,Lenovo,Electronics,Headphones,212.38,BCYIWW9PDR,S0000008
P0000949,Sennheiser Pro Speaker,Sennheiser,Electronics,Speaker,144.88,BXAPVP3PCV,S0000009
P0000950,Netgear Lite 256GB Tablet,Netgear,Electronics,Tablet,1340.51,BFP4C1C5SR,S0000010
P0000951,Apple M3 Earbuds,Apple,Electronics,Earbuds,299.69,BOUYAN6C8W,S0000001
P0000952,Huawei S1 Router,Huawei,Electronics,Router,344.56,BTMXL5DRET,S0000002
P0000953,Huawei Go Earbuds,Huawei,Electronics,Earbuds,278.05,BB1ZU7EXI7,S0000003
P0000954,Netgear Bolt Smartwatch,Netgear,Electronics,Smartwatch,1004.52,BH1V6CYF16,S0000004
P0000955,LG M3 Headphones,LG,Electronics,Headphones,313.53,BFNWHDNZWQ,S0000005
P0000956,Sony Prime 512GB Tablet,Sony,Electronics,Tablet,1369.33,B7U48YRIX4,S0000006
P0000957,Canon Air 64GB Smartphone,Canon,Electronics,Smartphone,1342.76,BQBTL627XK,S0000007
P0000958,Lenovo Ultra Headphones,Lenovo,Electronics,Headphones,245.83,BLSONJTB33,S0000008
P0000959,GoPro S1 256GB Laptop,GoPro,Electronics,Laptop,2203.40,BUOS3EZBIY,S0000009
P0000960,Dell Prime Headphones,Dell,Electronics,Headphones,129.01,BVU2OQPSNK,S0000010
P0000961,Boult Go 512GB Laptop,Boult,Electronics,Laptop,1009.05,BTRQWQZBJB,S0000001
P0000962,Samsung X3 Router,Samsung,Electronics,Router,398.22,B6FBY1H40U,S0000002
P0000963,Marshall Prime 32GB Smartphone,Marshall,Electronics,Smartphone,390.79,B89BCIJCYE,S0000003
P0000964,Motorola Ultra Headphones,Motorola,Electronics,Headphones,385.36,B6MY4L22RV,S0000004
P0000965,OnePlus Z3 Router,OnePlus,Electronics,Router,68.59,BDYGEKF41Y,S0000005
P0000966,ASUS Go Smartwatch,ASUS,Electronics,Smartwatch,1131.65,BDNRUJPY04,S0000006
P0000967,Sennheiser Go Headphones,Sennheiser,Electronics,Headphones,110.04,BVL7WJ2M4H,S0000007
P0000968,Marshall Edge Camera,Marshall,Electronics,Camera,2769.24,BPL0HZJ90D,S0000008
P0000969,HP S1 Speaker,HP,Electronics,Speaker,485.30,BZQF4FJ273,S0000009
P0000970,Xiaomi X3 Camera,Xiaomi,Electronics,Camera,4391.03,BBO79ELWDW,S0000010
P0000971,MSI M3 Camera,MSI,Electronics,Camera,3290.33,BYAV8FKE1T,S0000001
P0000972,TP-Link Prime Earbuds,TP-Link,Electronics,Earbuds,366.57,B30KME11R9,S0000002
P0000973,Huawei X2 Camera,Huawei,Electronics,Camera,1561.43,B9UCQZN05J,S0000003
P0000974,D-Link S2 256GB Smartphone,D-Link,Electronics,Smartphone,511.91,BEW8RH31EK,S0000004
P0000975,Nikon S1 Monitor,Nikon,Electronics,Monitor,484.18,B7FIWL9FUE,S0000005
P0000976,Dell Z3 Earbuds,Dell,Electronics,Earbuds,279.41,B02YSXFJ60,S0000006
P0000977,Boult Go Headphones,Boult,Electronics,Headphones,133.94,BDCKJE68ZK,S0000007
P0000978,Sennheiser Bolt Router,Sennheiser,Electronics,Router,351.43,BTHYTVV7SJ,S0000008
P0000979,Garmin X3 Earbuds,Garmin,Electronics,Earbuds,56.85,BYM6GB4DQW,S0000009
P0000980,Vivo S3 Monitor,Vivo,Electronics,Monitor,1874.80,BL3PY6EIK1,S0000010
P0000981,OnePlus Go Camera,OnePlus,Electronics,Camera,3824.74,BXP31AFFM2,S0000001
P0000982,OPPO M3 TV,OPPO,Electronics,TV,3447.51,B8FJFREMXZ,S0000002
P0000983,Apple Go Headphones,Apple,Electronics,Headphones,455.33,BWOFBJQ5Q8,S0000003
P0000984,Sennheiser Pro Camera,Sennheiser,Electronics,Camera,328.85,B2RSRLOQ2Z,S0000004
P0000985,Apple Prime TV,Apple,Electronics,TV,836.27,B54URW7OHX,S0000005
P0000986,D-Link Air Monitor,D-Link,Electronics,Monitor,1726.94,BMMV2N7Q0N,S0000006
P0000987,Xiaomi S3 Camera,Xiaomi,Electronics,Camera,2786.16,B0DHJKGT5Z,S0000007
P0000988,GoPro Lite Smartwatch,GoPro,Electronics,Smartwatch,1008.31,BVPCPYFV54,S0000008
P0000989,Sony Z3 Router,Sony,Electronics,Router,282.67,BFT7MBZALB,S0000009
P0000990,Audio-Technica Lite Router,Audio-Technica,Electronics,Router,359.35,B8KLL9HVEN,S0000010
P0000991,Dell Go Smartwatch,Dell,Electronics,Smartwatch,566.17,BW7XHJ1U41,S0000001
P0000992,OPPO X3 Speaker,OPPO,Electronics,Speaker,271.36,BRJHVGX0MH,S0000002
P0000993,D-Link Air Earbuds,D-Link,Electronics,Earbuds,350.02,BH0Z0382GF,S0000003
P0000994,TP-Link X2 Camera,TP-Link,Electronics,Camera,612.93,BVX7PHITP2,S0000004
P0000995,Apple X3 Smartwatch,Apple,Electronics,Smartwatch,1187.31,B02LNDIQTO,S0000005
P0000996,Canon S1 512GB Laptop,Canon,Electronics,Laptop,427.98,B5Y4JCGFHI,S0000006
P0000997,boAt S2 Earbuds,boAt,Electronics,Earbuds,87.24,BFWNYBPMX2,S0000007
P0000998,JBL Prime Monitor,JBL,Electronics,Monitor,781.68,BYBZHWZKUX,S0000008
P0000999,TP-Link Edge Speaker,TP-Link,Electronics,Speaker,617.17,BKA5VRF4HP,S0000009
P0001000,JBL X1 Earbuds,JBL,Electronics,Earbuds,223.40,BX8MJQZ8L0,S0000010
P0001001,OPPO Go Camera,OPPO,Electronics,Camera,1674.02,BVMF226JJ2,S0000001
P0001002,OnePlus M3 Monitor,OnePlus,Electronics,Monitor,541.96,BXLETYF5JE,S0000002
P0001003,Apple Edge Smartwatch,Apple,Electronics,Smartwatch,547.42,BAN5JMLY6X,S0000003
P0001004,Xiaomi Prime Smartwatch,Xiaomi,Electronics,Smartwatch,756.08,BNWNNT055V,S0000004
P0001005,Marshall Lite Camera,Marshall,Electronics,Camera,828.08,BUKKS8F52B,S0000005
P0001006,Nokia Go Camera,Nokia,Electronics,Camera,3058.27,BDTGEAA2D9,S0000006
P0001007,Garmin Neo 64GB Smartphone,Garmin,Electronics,Smartphone,868.55,BOAM9LTPW1,S0000007
P0001008,GoPro S3 Headphones,GoPro,Electronics,Headphones,667.50,B8HA068SQ7,S0000008
P0001009,Huawei X2 Headphones,Huawei,Electronics,Headphones,89.62,BPKSBNDHUF,S0000009
P0001010,Motorola X3 128GB Tablet,Motorola,Electronics,Tablet,157.10,BW01VDTFZW,S0000010
P0001011,ASUS Prime Headphones,ASUS,Electronics,Headphones,488.09,BKU1FTGKP2,S0000001
P0001012,MSI Edge TV,MSI,Electronics,TV,4499.94,B5BJRPD6G6,S0000002
P0001013,TP-Link S2 TV,TP-Link,Electronics,TV,4623.40,B3ODYMC818,S0000003
P0001014,Redmi Ultra Monitor,Redmi,Electronics,Monitor,1014.63,B79QFBVXB3,S0000004
P0001015,ASUS Edge Monitor,ASUS,Electronics,Monitor,1586.82,BVFG59YQN3,S0000005
P0001016,Garmin M3 TV,Garmin,Electronics,TV,3393.49,B0CABXMRK6,S0000006
P0001017,OnePlus X1 TV,OnePlus,Electronics,TV,1222.23,BU911F3MKA,S0000007
P0001018,Nokia Edge Monitor,Nokia,Electronics,Monitor,839.09,BDNCUNQH48,S0000008
P0001019,Garmin M3 64GB Laptop,Garmin,Electronics,Laptop,776.55,BKLZQT5CAS,S0000009
P0001020,Marshall Neo Router,Marshall,Electronics,Router,260.38,B0OL01LO39,S0000010
P0001021,Samsung Bolt Earbuds,Samsung,Electronics,Earbuds,199.87,BA444IH1YX,S0000001
P0001022,HP Go 256GB Laptop,HP,Electronics,Laptop,2600.75,BFQBJBB4E3,S0000002
P0001023,TP-Link Pro 512GB Laptop,TP-Link,Electronics,Laptop,581.53,B113B6UXSM,S0000003
P0001024,TP-Link Pro Monitor,TP-Link,Electronics,Monitor,458.81,B5REBTKHVC,S0000004
P0001025,Garmin M3 Monitor,Garmin,Electronics,Monitor,1756.73,BI4SS1ARY4,S0000005
P0001026,D-Link Pro Earbuds,D-Link,Electronics,Earbuds,162.50,BB6TG6CTNQ,S0000006
P0001027,Lenovo X1 32GB Tablet,Lenovo,Electronics,Tablet,1240.07,BZIFP0QVX8,S0000007
P0001028,Motorola Pro Smartwatch,Motorola,Electronics,Smartwatch,941.14,B697PJPEX1,S0000008
P0001029,Sony Go Speaker,Sony,Electronics,Speaker,341.67,BVEQ72IAZS,S0000009
P0001030,boAt Neo 512GB Smartphone,boAt,Electronics,Smartphone,1419.12,B9JCNCLUQS,S0000010
P0001031,GoPro Edge Headphones,GoPro,Electronics,Headphones,400.47,BFUKNJ057L,S0000001
P0001032,Amazfit Lite Smartwatch,Amazfit,Electronics,Smartwatch,238.96,B5LSVHKQ40,S0000002
P0001033,JBL Pro TV,JBL,Electronics,TV,4498.56,BQSZ5QQYI7,S0000003
P0001034,Marshall Neo Smartwatch,Marshall,Electronics,Smartwatch,492.45,BUE7JG814V,S0000004
P0001035,Amazfit Neo Earbuds,Amazfit,Electronics,Earbuds,192.39,BUAMQ44OFB,S0000005
P0001036,ASUS S1 Earbuds,ASUS,Electronics,Earbuds,76.95,BBD50TPPOU,S0000006
P0001037,TP-Link Neo Earbuds,TP-Link,Electronics,Earbuds,92.22,BB7RKO0CJW,S0000007
P0001038,HP Lite Headphones,HP,Electronics,Headphones,650.62,B58OFJ29IO,S0000008
P0001039,Xiaomi Lite Headphones,Xiaomi,Electronics,Headphones,551.58,B3AITIQJE8,S0000009
P0001040,MSI Lite TV,MSI,Electronics,TV,477.31,BAZJOVVDS8,S0000010
P0001041,Motorola Air Earbuds,Motorola,Electronics,Earbuds,196.12,BG8PT623FS,S0000001
P0001042,Marshall Neo Router,Marshall,Electronics,Router,80.30,BP3SMYV9RX,S0000002
P0001043,Huawei Pro TV,Huawei,Electronics,TV,265.62,BPLE7XJFX5,S0000003
P0001044,Samsung Air 64GB Smartphone,Samsung,Electronics,Smartphone,731.49,BIBJWGSPRN,S0000004
P0001045,Sony M3 32GB Tablet,Sony,Electronics,Tablet,598.50,BK7HPEENRT,S0000005
P0001046,Realme X3 128GB Smartphone,Realme,Electronics,Smartphone,880.71,BBEII3BQTJ,S0000006
P0001047,TP-Link Lite Speaker,TP-Link,Electronics,Speaker,631.52,BDYYVY7EMC,S0000007
P0001048,Vivo S2 TV,Vivo,Electronics,TV,2705.94,BZMUOD2DX2,S0000008
P0001049,Marshall S3 64GB Smartphone,Marshall,Electronics,Smartphone,1780.59,B47SJVWZ6I,S0000009
P0001050,Sennheiser X2 Speaker,Sennheiser,Electronics,Speaker,293.57,BG9MZHF2JC,S0000010
P0001051,HP Edge TV,HP,Electronics,TV,2399.13,BN11J2LOC8,S0000001
P0001052,Nokia M3 Speaker,Nokia,Electronics,Speaker,54.66,BBH4CZOQWX,S0000002
P0001053,Amazfit S3 Headphones,Amazfit,Electronics,Headphones,224.58,BHXQF7807T,S0000003
P0001054,TP-Link Prime Smartwatch,TP-Link,Electronics,Smartwatch,203.24,BHRBNXX6WD,S0000004
P0001055,Huawei Z3 Camera,Huawei,Electronics,Camera,3940.05,B862N716L5,S0000005
P0001056,Boult Prime 256GB Tablet,Boult,Electronics,Tablet,785.07,BFJ54I7IZS,S0000006
P0001057,Nikon S2 Router,Nikon,Electronics,Router,214.21,B64Y4ARH7G,S0000007
P0001058,Marshall Neo 64GB Tablet,Marshall,Electronics,Tablet,851.42,B8YNDREEHB,S0000008
P0001059,Motorola S3 Earbuds,Motorola,Electronics,Earbuds,44.78,B0SE60EQKL,S0000009
P0001060,Dell Lite Headphones,Dell,Electronics,Headphones,667.17,B5Y56LRYLE,S0000010
